TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2014-06-06,USD,CALL,CHK,28.117313,180,28,2015-06-01
2014-06-06,USD,CALL,AMZN,329.670013,420,313,2014-09-04
2014-06-06,USD,PUT,AAPL,92.224289,940,90,2015-06-01
2014-06-06,USD,CALL,CHK,28.117313,190,28,2014-12-03
2014-06-09,USD,PUT,BA,137.96000700000002,770,140,2014-09-07
2014-06-10,USD,CALL,FB,65.769997,600,67,2015-06-05
2014-06-10,USD,PUT,FB,65.769997,340,64,2015-06-05
2014-06-10,USD,CALL,AAPL,94.25,700,96,2014-09-08
2014-06-11,USD,PUT,FB,65.779999,370,65,2014-09-09
2014-06-11,USD,CALL,FB,65.779999,490,66,2014-12-08
2014-06-11,USD,PUT,AMZN,335.200012,710,332,2015-06-06
2014-06-11,USD,PUT,FB,65.779999,110,63,2014-12-08
2014-06-11,USD,CALL,AMZN,335.200012,450,319,2014-09-09
2014-06-11,USD,CALL,MSFT,40.860001000000004,380,40,2014-12-08
2014-06-11,USD,CALL,FB,65.779999,240,65,2014-09-09
2014-06-11,USD,PUT,FB,65.779999,540,66,2014-09-09
2014-06-11,USD,PUT,FB,65.779999,280,66,2015-06-06
2014-06-13,USD,PUT,BA,132.28999299999998,780,127,2014-09-11
2014-06-13,USD,PUT,BA,132.28999299999998,510,136,2014-12-10
2014-06-13,USD,PUT,AAPL,91.279999,540,88,2015-06-08
2014-06-13,USD,PUT,BA,132.28999299999998,420,132,2015-06-08
2014-06-13,USD,CALL,MSFT,41.23,210,42,2014-12-10
2014-06-13,USD,CALL,AMZN,326.269989,640,325,2014-09-11
2014-06-13,USD,CALL,CHK,28.826868,430,28,2014-12-10
2014-06-13,USD,CALL,BA,132.28999299999998,890,131,2014-09-11
2014-06-16,USD,PUT,CHK,28.807947,270,28,2014-09-14
2014-06-16,USD,PUT,BA,132.53999299999998,800,137,2014-12-13
2014-06-16,USD,PUT,FB,64.190002,370,63,2014-09-14
2014-06-16,USD,PUT,XRX,33.09618,800,34,2014-12-13
2014-06-16,USD,PUT,AMZN,327.619995,810,342,2015-06-11
2014-06-16,USD,CALL,XRX,33.09618,380,33,2015-06-11
2014-06-16,USD,CALL,XRX,33.09618,340,33,2015-06-11
2014-06-17,USD,PUT,BA,132.449997,370,134,2014-09-15
2014-06-17,USD,CALL,XRX,33.623188,150,32,2014-09-15
2014-06-17,USD,PUT,BA,132.449997,980,135,2015-06-12
2014-06-17,USD,CALL,FB,64.400002,540,66,2014-09-15
2014-06-17,USD,PUT,FB,64.400002,770,62,2014-12-14
2014-06-17,USD,PUT,CHK,28.902554,830,28,2015-06-12
2014-06-17,USD,PUT,MSFT,41.68,550,40,2014-09-15
2014-06-17,USD,CALL,AAPL,92.08000200000001,0,93,2015-06-12
2014-06-18,USD,PUT,AAPL,92.18,970,91,2015-06-13
2014-06-18,USD,PUT,XRX,33.517788,260,33,2015-06-13
2014-06-18,USD,PUT,FB,65.599998,610,65,2014-09-16
2014-06-18,USD,CALL,BA,132.479996,590,138,2015-06-13
2014-06-18,USD,PUT,AAPL,92.18,720,87,2015-06-13
2014-06-20,USD,CALL,FB,64.5,90,62,2014-09-18
2014-06-20,USD,PUT,AAPL,90.910004,200,94,2014-09-18
2014-06-20,USD,PUT,XRX,32.54282,730,31,2014-09-18
2014-06-23,USD,PUT,AAPL,90.83000200000001,110,87,2015-06-18
2014-06-23,USD,CALL,BA,130.850006,150,134,2014-09-21
2014-06-23,USD,CALL,AMZN,327.23999,490,312,2014-12-20
2014-06-24,USD,CALL,CHK,28.637653000000004,470,28,2014-12-21
2014-06-24,USD,PUT,XRX,32.59552,540,32,2014-09-22
2014-06-24,USD,PUT,MSFT,41.75,930,43,2015-06-19
2014-06-24,USD,PUT,XRX,32.59552,630,32,2014-09-22
2014-06-24,USD,CALL,BA,129.149994,830,123,2014-12-21
2014-06-24,USD,PUT,AAPL,90.279999,610,93,2014-12-21
2014-06-25,USD,CALL,FB,67.440002,810,67,2015-06-20
2014-06-25,USD,CALL,BA,127.059998,100,129,2015-06-20
2014-06-26,USD,CALL,AAPL,90.900002,300,93,2015-06-21
2014-06-26,USD,CALL,XRX,32.516467999999996,690,31,2014-09-24
2014-06-26,USD,CALL,CHK,28.874171999999998,560,29,2014-09-24
2014-06-26,USD,CALL,AMZN,325.690002,30,330,2015-06-21
2014-06-26,USD,PUT,AAPL,90.900002,580,89,2014-12-23
2014-06-26,USD,PUT,AAPL,90.900002,840,86,2015-06-21
2014-06-27,USD,CALL,CHK,28.760642999999998,0,29,2015-06-22
2014-06-27,USD,PUT,AAPL,91.980003,540,89,2015-06-22
2014-06-27,USD,CALL,FB,67.599998,440,69,2015-06-22
2014-06-27,USD,PUT,FB,67.599998,270,64,2015-06-22
2014-06-30,USD,PUT,XRX,32.779971999999994,270,32,2015-06-25
2014-06-30,USD,PUT,MSFT,41.700001,520,42,2014-12-27
2014-06-30,USD,CALL,BA,127.230003,420,131,2015-06-25
2014-07-01,USD,CALL,BA,128.149994,100,124,2014-09-29
2014-07-02,USD,CALL,BA,127.620003,270,127,2015-06-27
2014-07-03,USD,CALL,MSFT,41.799999,200,41,2014-10-01
2014-07-03,USD,PUT,AAPL,94.029999,890,93,2014-10-01
2014-07-03,USD,PUT,CHK,29.5,980,29,2014-10-01
2014-07-07,USD,CALL,XRX,32.173912,870,32,2015-07-02
2014-07-08,USD,CALL,XRX,32.147564,400,32,2014-10-06
2014-07-08,USD,PUT,AAPL,95.349998,540,90,2014-10-06
2014-07-08,USD,PUT,FB,62.759997999999996,570,59,2015-01-04
2014-07-08,USD,PUT,FB,62.759997999999996,660,65,2014-10-06
2014-07-08,USD,PUT,CHK,28.610001,680,28,2015-07-03
2014-07-08,USD,CALL,AMZN,323.809998,820,318,2014-10-06
2014-07-08,USD,CALL,BA,126.790001,590,128,2015-01-04
2014-07-08,USD,PUT,AMZN,323.809998,880,322,2015-07-03
2014-07-09,USD,CALL,AMZN,329.97000099999997,340,342,2014-10-07
2014-07-09,USD,CALL,MSFT,41.669998,320,40,2014-10-07
2014-07-09,USD,PUT,BA,126.790001,570,126,2015-07-04
2014-07-10,USD,PUT,AMZN,327.920013,970,311,2015-01-06
2014-07-10,USD,CALL,FB,64.870003,550,66,2015-07-05
2014-07-10,USD,CALL,AMZN,327.920013,320,337,2015-01-06
2014-07-10,USD,PUT,XRX,32.674572,910,32,2015-01-06
2014-07-10,USD,PUT,AAPL,95.040001,870,96,2015-07-05
2014-07-10,USD,PUT,AAPL,95.040001,30,90,2014-10-08
2014-07-10,USD,PUT,CHK,29.02,70,28,2015-07-05
2014-07-10,USD,CALL,FB,64.870003,420,64,2015-07-05
2014-07-11,USD,CALL,AMZN,346.200012,600,342,2015-07-06
2014-07-11,USD,PUT,MSFT,42.09,10,43,2015-07-06
2014-07-11,USD,CALL,BA,128.08999599999999,870,127,2015-01-07
2014-07-11,USD,CALL,BA,128.08999599999999,860,127,2015-07-06
2014-07-11,USD,CALL,AMZN,346.200012,690,333,2015-01-07
2014-07-11,USD,PUT,AMZN,346.200012,790,330,2014-10-09
2014-07-11,USD,CALL,MSFT,42.09,970,41,2015-07-06
2014-07-14,USD,CALL,AAPL,96.449997,550,93,2014-10-12
2014-07-14,USD,PUT,CHK,28.26,350,27,2015-07-09
2014-07-14,USD,PUT,XRX,33.465084000000004,190,35,2015-01-10
2014-07-14,USD,PUT,MSFT,42.139998999999996,240,42,2014-10-12
2014-07-14,USD,CALL,MSFT,42.139998999999996,170,40,2014-10-12
2014-07-14,USD,CALL,BA,129.520004,650,132,2015-07-09
2014-07-14,USD,CALL,AAPL,96.449997,620,91,2014-10-12
2014-07-14,USD,CALL,BA,129.520004,460,132,2015-01-10
2014-07-15,USD,PUT,XRX,33.280632000000004,410,31,2015-07-10
2014-07-16,USD,PUT,AMZN,355.899994,850,361,2014-10-14
2014-07-16,USD,PUT,XRX,33.860344,850,33,2015-07-11
2014-07-17,USD,CALL,XRX,33.754940000000005,650,34,2015-01-13
2014-07-17,USD,PUT,AMZN,352.450012,930,360,2015-01-13
2014-07-17,USD,CALL,FB,66.410004,780,66,2015-01-13
2014-07-17,USD,PUT,BA,125.879997,520,128,2015-07-12
2014-07-17,USD,CALL,FB,66.410004,130,66,2015-07-12
2014-07-17,USD,CALL,FB,66.410004,770,65,2014-10-15
2014-07-17,USD,CALL,CHK,26.82,290,27,2015-01-13
2014-07-18,USD,PUT,AAPL,94.43,380,97,2014-10-16
2014-07-18,USD,CALL,XRX,34.2029,150,33,2014-10-16
2014-07-24,USD,CALL,AMZN,358.609985,210,348,2015-07-19
2014-07-24,USD,PUT,BA,124.400002,310,120,2015-07-19
2014-07-24,USD,CALL,MSFT,44.400002,550,42,2014-10-22
2014-07-24,USD,PUT,CHK,27.299999,50,28,2015-07-19
2014-07-25,USD,PUT,AAPL,97.66999799999999,230,94,2015-07-20
2014-07-25,USD,PUT,BA,123.199997,430,122,2015-07-20
2014-07-25,USD,CALL,FB,75.190002,670,71,2015-01-21
2014-07-25,USD,CALL,AAPL,97.66999799999999,860,97,2015-01-21
2014-07-25,USD,PUT,CHK,27.01,740,27,2015-07-20
2014-07-25,USD,PUT,XRX,34.650856,280,33,2014-10-23
2014-07-25,USD,PUT,MSFT,44.5,590,43,2014-10-23
2014-07-28,USD,CALL,AMZN,320.410004,300,318,2015-01-24
2014-07-28,USD,CALL,XRX,34.519104,770,34,2014-10-26
2014-07-28,USD,PUT,BA,123.059998,280,117,2014-10-26
2014-07-29,USD,PUT,XRX,34.2029,650,34,2015-07-24
2014-07-29,USD,CALL,AMZN,320.0,580,323,2015-01-25
2014-07-29,USD,CALL,CHK,27.059998999999998,490,27,2014-10-27
2014-07-29,USD,PUT,AAPL,98.379997,100,100,2015-07-24
2014-07-29,USD,PUT,FB,73.709999,590,73,2015-01-25
2014-07-30,USD,CALL,AAPL,98.150002,40,94,2015-07-25
2014-07-30,USD,PUT,AMZN,322.51001,670,325,2014-10-28
2014-07-30,USD,CALL,MSFT,43.580002,740,42,2015-07-25
2014-07-30,USD,PUT,AAPL,98.150002,140,95,2015-01-26
2014-07-31,USD,PUT,FB,72.650002,350,72,2015-07-26
2014-07-31,USD,PUT,BA,120.480003,570,116,2015-07-26
2014-07-31,USD,CALL,AMZN,312.98999,390,308,2014-10-29
2014-08-04,USD,CALL,CHK,26.83,410,25,2015-01-31
2014-08-04,USD,CALL,FB,73.510002,110,71,2015-07-30
2014-08-04,USD,CALL,AMZN,313.649994,860,313,2015-07-30
2014-08-04,USD,PUT,MSFT,43.369999,800,42,2015-07-30
2014-08-05,USD,CALL,BA,121.269997,710,119,2015-07-31
2014-08-06,USD,CALL,AMZN,313.890015,630,304,2015-02-02
2014-08-06,USD,PUT,AAPL,94.959999,80,93,2014-11-04
2014-08-06,USD,CALL,CHK,26.190001000000002,650,27,2015-08-01
2014-08-06,USD,CALL,FB,72.470001,960,71,2015-02-02
2014-08-06,USD,PUT,FB,72.470001,930,75,2015-02-02
2014-08-06,USD,CALL,BA,118.339996,770,123,2015-02-02
2014-08-06,USD,PUT,MSFT,42.740002000000004,820,40,2015-02-02
2014-08-06,USD,CALL,AAPL,94.959999,500,98,2014-11-04
2014-08-07,USD,CALL,BA,119.839996,840,123,2015-08-02
2014-08-08,USD,CALL,AMZN,316.799988,560,309,2014-11-06
2014-08-08,USD,PUT,CHK,26.59,300,26,2014-11-06
2014-08-08,USD,CALL,AAPL,94.739998,860,95,2014-11-06
2014-08-08,USD,CALL,XRX,34.75626,50,33,2014-11-06
2014-08-08,USD,PUT,AAPL,94.739998,480,96,2015-02-04
2014-08-11,USD,CALL,XRX,35.204215999999995,810,33,2015-02-07
2014-08-11,USD,CALL,FB,73.440002,280,70,2015-02-07
2014-08-11,USD,PUT,CHK,26.41,870,26,2015-02-07
2014-08-11,USD,CALL,MSFT,43.200001,370,43,2015-08-06
2014-08-11,USD,CALL,FB,73.440002,740,72,2014-11-09
2014-08-11,USD,CALL,XRX,35.204215999999995,130,34,2014-11-09
2014-08-12,USD,CALL,AMZN,319.320007,970,326,2014-11-10
2014-08-12,USD,CALL,BA,120.470001,740,125,2015-08-07
2014-08-12,USD,PUT,FB,72.83000200000001,800,73,2015-02-08
2014-08-13,USD,CALL,XRX,35.783928,910,36,2015-08-08
2014-08-13,USD,CALL,CHK,25.75,250,26,2015-02-09
2014-08-13,USD,CALL,XRX,35.783928,20,35,2015-08-08
2014-08-14,USD,CALL,AAPL,97.5,200,95,2015-02-10
2014-08-14,USD,PUT,CHK,25.65,680,26,2014-11-12
2014-08-15,USD,PUT,AAPL,97.980003,120,95,2014-11-13
2014-08-18,USD,PUT,BA,124.980003,960,120,2015-08-13
2014-08-19,USD,CALL,BA,125.58000200000001,810,127,2014-11-17
2014-08-19,USD,CALL,XRX,35.441371999999994,240,36,2015-08-14
2014-08-19,USD,PUT,CHK,26.15,910,26,2015-02-15
2014-08-19,USD,PUT,BA,125.58000200000001,350,123,2014-11-17
2014-08-19,USD,CALL,MSFT,45.330002,970,44,2015-08-14
2014-08-19,USD,CALL,BA,125.58000200000001,370,126,2015-08-14
2014-08-20,USD,PUT,CHK,26.33,660,25,2015-08-15
2014-08-20,USD,PUT,AMZN,335.77999900000003,170,348,2015-08-15
2014-08-21,USD,PUT,AAPL,100.58000200000001,200,102,2015-08-16
2014-08-22,USD,PUT,AAPL,101.32,520,104,2015-08-17
2014-08-22,USD,PUT,MSFT,45.150002,510,42,2014-11-20
2014-08-25,USD,PUT,CHK,26.74,450,26,2015-02-21
2014-08-25,USD,PUT,XRX,35.862976,630,34,2014-11-23
2014-08-25,USD,PUT,CHK,26.74,880,26,2014-11-23
2014-08-26,USD,PUT,MSFT,45.009997999999996,100,45,2015-08-21
2014-08-26,USD,CALL,FB,75.959999,490,77,2015-02-22
2014-08-27,USD,PUT,AMZN,343.179993,960,349,2015-08-22
2014-08-27,USD,CALL,XRX,36.126484000000005,460,37,2015-02-23
2014-08-27,USD,CALL,XRX,36.126484000000005,780,37,2015-02-23
2014-08-28,USD,PUT,XRX,36.258236,970,37,2015-08-23
2014-08-28,USD,CALL,CHK,26.98,10,26,2014-11-26
2014-08-28,USD,CALL,FB,73.860001,120,71,2014-11-26
2014-08-28,USD,PUT,FB,73.860001,680,73,2014-11-26
2014-08-28,USD,PUT,FB,73.860001,350,73,2015-02-24
2014-08-29,USD,CALL,MSFT,45.43,170,45,2015-02-25
2014-08-29,USD,PUT,AAPL,102.5,30,107,2015-02-25
2014-09-02,USD,PUT,AAPL,103.300003,400,108,2015-08-28
2014-09-02,USD,PUT,FB,76.68,260,79,2014-12-01
2014-09-02,USD,CALL,FB,76.68,940,80,2015-08-28
2014-09-02,USD,PUT,CHK,26.799999,250,26,2015-03-01
2014-09-02,USD,CALL,AAPL,103.300003,930,106,2015-03-01
2014-09-02,USD,CALL,AAPL,103.300003,790,98,2014-12-01
2014-09-02,USD,CALL,XRX,36.46904,50,37,2015-08-28
2014-09-02,USD,CALL,CHK,26.799999,60,27,2015-03-01
2014-09-03,USD,CALL,XRX,37.022396,340,36,2014-12-02
2014-09-03,USD,PUT,XRX,37.022396,430,35,2015-03-02
2014-09-03,USD,CALL,FB,75.83000200000001,70,77,2014-12-02
2014-09-05,USD,PUT,MSFT,45.91,490,46,2015-08-31
2014-09-05,USD,CALL,XRX,35.652172,180,35,2014-12-04
2014-09-05,USD,PUT,XRX,35.652172,350,34,2015-08-31
2014-09-08,USD,PUT,FB,77.889999,0,77,2014-12-07
2014-09-08,USD,CALL,CHK,25.58,190,25,2015-09-03
2014-09-08,USD,CALL,MSFT,46.470001,850,44,2015-09-03
2014-09-08,USD,CALL,BA,127.980003,340,132,2015-03-07
2014-09-08,USD,CALL,MSFT,46.470001,290,46,2015-03-07
2014-09-09,USD,PUT,CHK,25.59,230,24,2014-12-08
2014-09-09,USD,CALL,FB,76.66999799999999,420,75,2015-09-04
2014-09-09,USD,PUT,MSFT,46.759997999999996,160,45,2015-03-08
2014-09-09,USD,PUT,MSFT,46.759997999999996,520,48,2014-12-08
2014-09-09,USD,CALL,CHK,25.59,590,26,2015-09-04
2014-09-09,USD,CALL,BA,128.21000700000002,0,131,2014-12-08
2014-09-09,USD,CALL,CHK,25.59,160,26,2015-03-08
2014-09-09,USD,PUT,FB,76.66999799999999,940,78,2015-03-08
2014-09-10,USD,PUT,BA,128.220001,330,131,2015-09-05
2014-09-10,USD,PUT,XRX,35.91568,660,36,2015-09-05
2014-09-10,USD,CALL,MSFT,46.84,840,44,2015-09-05
2014-09-12,USD,PUT,FB,77.480003,890,77,2015-09-07
2014-09-12,USD,PUT,CHK,24.91,820,25,2015-09-07
2014-09-12,USD,PUT,CHK,24.91,310,25,2015-09-07
2014-09-12,USD,CALL,XRX,35.704876,570,34,2015-03-11
2014-09-15,USD,PUT,CHK,25.049999,70,24,2015-09-10
2014-09-15,USD,CALL,AMZN,323.890015,360,328,2015-09-10
2014-09-15,USD,PUT,XRX,35.309616,320,35,2015-09-10
2014-09-16,USD,CALL,XRX,36.100132,160,35,2014-12-15
2014-09-17,USD,CALL,AMZN,324.0,870,323,2014-12-16
2014-09-17,USD,PUT,AAPL,101.58000200000001,110,97,2015-09-12
2014-09-17,USD,PUT,AMZN,324.0,100,331,2015-03-16
2014-09-17,USD,PUT,XRX,36.627140000000004,420,35,2015-09-12
2014-09-17,USD,CALL,MSFT,46.52,960,44,2015-09-12
2014-09-17,USD,CALL,XRX,36.627140000000004,900,37,2015-09-12
2014-09-18,USD,PUT,FB,77.0,930,76,2014-12-17
2014-09-19,USD,PUT,AAPL,100.959999,270,102,2015-09-14
2014-09-19,USD,PUT,MSFT,47.52,800,47,2015-03-18
2014-09-19,USD,PUT,AAPL,100.959999,220,97,2015-09-14
2014-09-19,USD,CALL,AAPL,100.959999,50,98,2015-09-14
2014-09-19,USD,PUT,FB,77.910004,670,78,2015-03-18
2014-09-19,USD,PUT,AAPL,100.959999,880,102,2015-09-14
2014-09-19,USD,PUT,AMZN,331.320007,630,319,2015-03-18
2014-09-19,USD,CALL,MSFT,47.52,820,46,2015-09-14
2014-09-23,USD,CALL,BA,127.379997,390,128,2015-03-22
2014-09-23,USD,CALL,FB,78.290001,660,77,2014-12-22
2014-09-23,USD,PUT,AMZN,323.630005,400,331,2015-09-18
2014-09-23,USD,PUT,BA,127.379997,400,121,2014-12-22
2014-09-23,USD,PUT,CHK,24.26,280,25,2015-09-18
2014-09-25,USD,CALL,AMZN,321.929993,390,306,2014-12-24
2014-09-25,USD,PUT,AAPL,97.870003,880,102,2015-09-20
2014-09-25,USD,CALL,CHK,23.34,190,23,2015-09-20
2014-09-25,USD,PUT,CHK,23.34,660,22,2014-12-24
2014-09-25,USD,CALL,CHK,23.34,730,22,2015-03-24
2014-09-25,USD,CALL,FB,77.220001,200,75,2015-03-24
2014-09-26,USD,CALL,FB,78.790001,730,77,2014-12-25
2014-09-26,USD,PUT,CHK,23.5,430,22,2014-12-25
2014-09-26,USD,CALL,XRX,34.80896,880,35,2014-12-25
2014-09-26,USD,PUT,XRX,34.80896,300,35,2015-09-21
2014-09-26,USD,PUT,MSFT,46.41,90,47,2015-09-21
2014-09-26,USD,PUT,FB,78.790001,640,80,2015-09-21
2014-09-26,USD,CALL,MSFT,46.41,850,47,2015-09-21
2014-09-29,USD,PUT,BA,128.770004,550,130,2015-09-24
2014-09-29,USD,PUT,CHK,23.639999,570,22,2015-09-24
2014-09-29,USD,CALL,FB,79.0,780,76,2015-03-28
2014-09-29,USD,CALL,BA,128.770004,410,134,2014-12-28
2014-09-29,USD,PUT,BA,128.770004,200,131,2015-03-28
2014-09-29,USD,PUT,CHK,23.639999,850,24,2015-03-28
2014-09-29,USD,CALL,CHK,23.639999,70,24,2015-09-24
2014-09-30,USD,PUT,FB,79.040001,580,77,2015-03-29
2014-09-30,USD,PUT,AMZN,322.440002,910,334,2014-12-29
2014-09-30,USD,PUT,AMZN,322.440002,320,333,2015-03-29
2014-09-30,USD,PUT,MSFT,46.360001000000004,590,45,2015-09-25
2014-09-30,USD,CALL,XRX,34.86166,300,35,2015-03-29
2014-09-30,USD,CALL,BA,127.379997,510,123,2015-09-25
2014-10-01,USD,CALL,AMZN,317.459991,670,308,2015-03-30
2014-10-01,USD,PUT,AAPL,99.18,300,95,2014-12-30
2014-10-01,USD,CALL,AAPL,99.18,110,98,2015-09-26
2014-10-01,USD,CALL,AAPL,99.18,420,97,2015-03-30
2014-10-01,USD,CALL,BA,124.66999799999999,750,124,2015-03-30
2014-10-01,USD,PUT,MSFT,45.900002,940,48,2014-12-30
2014-10-01,USD,CALL,XRX,34.466404,70,34,2015-03-30
2014-10-01,USD,PUT,XRX,34.466404,950,34,2015-09-26
2014-10-02,USD,PUT,MSFT,45.759997999999996,610,45,2015-03-31
2014-10-02,USD,CALL,XRX,34.2029,760,34,2014-12-31
2014-10-02,USD,CALL,MSFT,45.759997999999996,580,47,2014-12-31
2014-10-03,USD,PUT,AMZN,322.73999,60,309,2015-01-01
2014-10-03,USD,PUT,AAPL,99.620003,690,97,2015-09-28
2014-10-03,USD,CALL,AAPL,99.620003,650,98,2015-09-28
2014-10-03,USD,PUT,BA,126.360001,140,120,2015-01-01
2014-10-03,USD,PUT,AAPL,99.620003,750,102,2015-09-28
2014-10-03,USD,CALL,XRX,34.387352,120,35,2015-01-01
2014-10-03,USD,PUT,XRX,34.387352,730,33,2015-09-28
2014-10-03,USD,CALL,MSFT,46.09,210,46,2015-04-01
2014-10-06,USD,PUT,CHK,21.33,970,20,2015-10-01
2014-10-06,USD,PUT,MSFT,46.09,810,45,2015-10-01
2014-10-06,USD,PUT,BA,126.260002,790,126,2015-10-01
2014-10-06,USD,CALL,BA,126.260002,790,125,2015-10-01
2014-10-06,USD,CALL,XRX,34.229248,10,35,2015-10-01
2014-10-06,USD,PUT,CHK,21.33,20,21,2015-10-01
2014-10-06,USD,CALL,FB,77.559998,930,81,2015-01-04
2014-10-06,USD,PUT,AMZN,322.200012,110,328,2015-04-04
2014-10-07,USD,CALL,BA,123.32,80,124,2015-04-05
2014-10-07,USD,CALL,MSFT,45.529999,300,46,2015-01-05
2014-10-07,USD,PUT,FB,76.290001,860,79,2015-10-02
2014-10-07,USD,CALL,XRX,33.623188,110,32,2015-10-02
2014-10-07,USD,PUT,XRX,33.623188,100,32,2015-04-05
2014-10-07,USD,PUT,AAPL,98.75,610,94,2015-04-05
2014-10-07,USD,CALL,AAPL,98.75,830,103,2015-01-05
2014-10-07,USD,CALL,FB,76.290001,240,73,2015-10-02
2014-10-08,USD,CALL,AMZN,322.700012,400,329,2015-10-03
2014-10-08,USD,CALL,BA,124.980003,280,122,2015-10-03
2014-10-08,USD,CALL,CHK,20.629998999999998,990,20,2015-04-06
2014-10-08,USD,PUT,AMZN,322.700012,950,336,2015-01-06
2014-10-09,USD,PUT,MSFT,45.849998,530,44,2015-01-07
2014-10-09,USD,PUT,XRX,33.623188,310,35,2015-01-07
2014-10-10,USD,CALL,XRX,33.043479999999995,180,34,2015-10-05
2014-10-13,USD,PUT,MSFT,43.650002,900,42,2015-10-08
2014-10-13,USD,PUT,XRX,32.64822,860,31,2015-10-08
2014-10-13,USD,CALL,FB,72.989998,270,70,2015-01-11
2014-10-13,USD,CALL,BA,120.449997,200,125,2015-10-08
2014-10-13,USD,PUT,FB,72.989998,270,70,2015-04-11
2014-10-13,USD,CALL,AMZN,306.450012,660,300,2015-04-11
2014-10-14,USD,PUT,FB,73.589996,50,74,2015-10-09
2014-10-14,USD,PUT,AAPL,98.75,570,95,2015-10-09
2014-10-14,USD,CALL,AMZN,308.309998,690,302,2015-10-09
2014-10-14,USD,PUT,FB,73.589996,790,76,2015-04-12
2014-10-14,USD,PUT,MSFT,43.73,70,42,2015-01-12
2014-10-14,USD,PUT,AAPL,98.75,840,94,2015-01-12
2014-10-14,USD,PUT,CHK,17.49,300,17,2015-10-09
2014-10-14,USD,PUT,MSFT,43.73,990,43,2015-04-12
2014-10-14,USD,PUT,XRX,33.675888,610,32,2015-10-09
2014-10-15,USD,PUT,FB,73.209999,180,76,2015-04-13
2014-10-16,USD,PUT,AAPL,96.260002,110,92,2015-10-11
2014-10-16,USD,CALL,AAPL,96.260002,230,100,2015-04-14
2014-10-16,USD,PUT,AMZN,302.859985,120,306,2015-10-11
2014-10-16,USD,PUT,AAPL,96.260002,660,98,2015-04-14
2014-10-17,USD,PUT,FB,75.949997,0,76,2015-10-12
2014-10-17,USD,CALL,CHK,20.16,130,20,2015-10-12
2014-10-17,USD,PUT,BA,123.239998,730,124,2015-01-15
2014-10-17,USD,CALL,CHK,20.16,670,19,2015-10-12
2014-10-20,USD,PUT,CHK,20.639999,590,20,2015-10-15
2014-10-20,USD,CALL,BA,124.309998,810,120,2015-04-18
2014-10-20,USD,PUT,FB,76.949997,630,75,2015-10-15
2014-10-20,USD,PUT,FB,76.949997,180,79,2015-04-18
2014-10-20,USD,CALL,MSFT,44.080002,370,44,2015-01-18
2014-10-20,USD,PUT,FB,76.949997,550,75,2015-10-15
2014-10-20,USD,PUT,CHK,20.639999,370,19,2015-04-18
2014-10-20,USD,CALL,BA,124.309998,470,126,2015-10-15
2014-10-21,USD,CALL,CHK,21.66,610,20,2015-01-19
2014-10-21,USD,PUT,FB,78.690002,970,82,2015-01-19
2014-10-21,USD,CALL,CHK,21.66,70,21,2015-01-19
2014-10-21,USD,CALL,AMZN,315.329987,190,326,2015-10-16
2014-10-21,USD,CALL,XRX,34.782608,290,35,2015-01-19
2014-10-22,USD,CALL,XRX,32.173912,610,32,2015-04-20
2014-10-22,USD,PUT,AAPL,102.989998,540,101,2015-01-20
2014-10-23,USD,CALL,BA,122.029999,340,120,2015-10-18
2014-10-23,USD,PUT,MSFT,45.02,550,43,2015-10-18
2014-10-23,USD,PUT,AMZN,313.179993,10,305,2015-10-18
2014-10-24,USD,PUT,AMZN,287.059998,760,284,2015-01-22
2014-10-24,USD,PUT,AAPL,105.220001,440,109,2015-10-19
2014-10-24,USD,PUT,CHK,21.6,470,22,2015-10-19
2014-10-28,USD,PUT,FB,80.769997,620,83,2015-04-26
2014-10-28,USD,CALL,AMZN,295.589996,370,300,2015-01-26
2014-10-28,USD,PUT,CHK,21.6,950,22,2015-01-26
2014-10-28,USD,CALL,XRX,34.3083,470,34,2015-01-26
2014-10-28,USD,PUT,XRX,34.3083,300,34,2015-10-23
2014-10-28,USD,PUT,AMZN,295.589996,0,295,2015-01-26
2014-10-29,USD,PUT,BA,123.08000200000001,870,127,2015-01-27
2014-11-03,USD,CALL,XRX,35.019764,640,36,2015-10-29
2014-11-04,USD,PUT,MSFT,47.57,590,48,2015-02-02
2014-11-05,USD,CALL,MSFT,47.860001000000004,200,46,2015-02-03
2014-11-05,USD,PUT,MSFT,47.860001000000004,270,46,2015-02-03
2014-11-05,USD,CALL,MSFT,47.860001000000004,950,49,2015-02-03
2014-11-05,USD,CALL,AMZN,296.519989,360,296,2015-10-31
2014-11-05,USD,CALL,AMZN,296.519989,210,295,2015-02-03
2014-11-05,USD,PUT,FB,74.83000200000001,270,76,2015-02-03
2014-11-05,USD,CALL,CHK,22.76,490,21,2015-05-04
2014-11-05,USD,PUT,CHK,22.76,230,22,2015-10-31
2014-11-05,USD,PUT,AAPL,108.860001,560,112,2015-02-03
2014-11-06,USD,PUT,AAPL,108.699997,460,109,2015-11-01
2014-11-07,USD,CALL,XRX,35.441371999999994,60,35,2015-11-02
2014-11-10,USD,CALL,AAPL,108.83000200000001,440,110,2015-05-09
2014-11-10,USD,PUT,MSFT,48.889998999999996,170,48,2015-05-09
2014-11-10,USD,PUT,BA,124.639999,580,126,2015-02-08
